model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,256,3,128,1,2.8120009899139404,656,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,256,3,128,2,2.6969454288482666,669,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,256,3,128,3,2.7042124271392822,675,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,0,3,128,1,2.816798448562622,664,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,0,3,128,2,2.6956605911254883,651,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,0,3,128,3,2.7132973670959473,623,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,32,3,128,1,2.9065983295440674,646,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,32,3,128,2,2.690781831741333,660,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,32,3,128,3,2.672492742538452,656,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,64,3,128,1,2.836268663406372,639,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,64,3,128,2,2.7062265872955322,643,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,64,3,128,3,2.6865739822387695,654,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,128,3,128,1,2.8810861110687256,650,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,128,3,128,2,2.688382863998413,660,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,128,3,128,3,2.689603805541992,652,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,256,3,128,1,2.87345290184021,673,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,256,3,128,2,2.6804311275482178,649,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,4096,256,3,128,3,2.681781768798828,642,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,-1,0,3,128,1,2.884063243865967,643,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,-1,0,3,128,2,2.7014424800872803,686,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,-1,0,3,128,3,2.6918351650238037,665,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,0,3,128,1,2.8897016048431396,703,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,0,3,128,2,2.688971519470215,642,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,0,3,128,3,2.70385479927063,626,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,32,3,128,1,2.7984836101531982,632,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,32,3,128,2,2.712838888168335,616,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,32,3,128,3,2.6997132301330566,641,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,64,3,128,1,2.8687691688537598,652,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,64,3,128,2,2.7073776721954346,620,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,64,3,128,3,2.6885459423065186,673,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,128,3,128,1,2.911560535430908,674,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,128,3,128,2,2.6985273361206055,675,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,128,3,128,3,2.6957449913024902,678,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,256,3,128,1,2.9018399715423584,661,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,256,3,128,2,2.6880722045898438,643,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,2048,256,3,128,3,2.698838233947754,668,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,4096,0,3,128,1,2.8741729259490967,645,16575.016,15316.508,600.521,657.988
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,2048,1,4096,0,3,128,2,2.7099506855010986,677,16575.016,15316.508,600.521,657.988
