model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,0,3,128,1,2.6803061962127686,628,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,0,3,128,2,2.5917611122131348,670,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,0,3,128,3,2.5730109214782715,635,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,32,3,128,1,2.6594760417938232,633,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,32,3,128,2,2.5804190635681152,584,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,32,3,128,3,2.58685564994812,674,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,64,3,128,1,2.7422566413879395,609,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,64,3,128,2,2.58260440826416,589,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,64,3,128,3,2.593834400177002,619,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,128,3,128,1,2.7085487842559814,671,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,128,3,128,2,2.590043306350708,699,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,128,3,128,3,2.5941708087921143,709,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,256,3,128,1,2.6352100372314453,664,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,256,3,128,2,2.5671701431274414,712,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,2048,256,3,128,3,2.5918021202087402,636,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,0,3,128,1,2.707306146621704,637,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,0,3,128,2,2.571566343307495,688,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,0,3,128,3,2.594743490219116,627,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,32,3,128,1,2.6375515460968018,664,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,32,3,128,2,2.5915329456329346,678,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,32,3,128,3,2.592888593673706,675,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,64,3,128,1,2.6424314975738525,693,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,64,3,128,2,2.606593608856201,649,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,64,3,128,3,2.585012674331665,696,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,128,3,128,1,2.6263267993927,737,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,128,3,128,2,2.5800693035125732,666,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,128,3,128,3,2.580723762512207,615,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,256,3,128,1,2.6353940963745117,686,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,256,3,128,2,2.5967934131622314,655,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,4096,256,3,128,3,2.574780225753784,689,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,-1,0,3,128,1,2.635803699493408,660,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,-1,0,3,128,2,2.5902903079986572,665,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,-1,0,3,128,3,2.5888915061950684,629,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,0,3,128,1,2.7370097637176514,673,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,0,3,128,2,2.582853317260742,662,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,0,3,128,3,2.5784316062927246,652,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,32,3,128,1,2.6529436111450195,681,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,32,3,128,2,2.572571277618408,664,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,32,3,128,3,2.584467887878418,676,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,64,3,128,1,2.743314504623413,688,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,64,3,128,2,2.5879926681518555,664,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,64,3,128,3,2.5872557163238525,679,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,128,3,128,1,2.729077100753784,628,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,128,3,128,2,2.5862488746643066,625,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,128,3,128,3,2.5960090160369873,660,14755.146,13824.508,600.521,330.117
