model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,64,3,128,3,1.3219151496887207,653,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,128,3,128,1,1.359602928161621,662,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,128,3,128,2,1.3218867778778076,608,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,128,3,128,3,1.316209316253662,661,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,256,3,128,1,1.3471078872680664,619,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,256,3,128,2,1.3183927536010742,596,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,256,3,128,3,1.3089418411254883,661,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,-1,0,3,128,1,1.35579514503479,669,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,-1,0,3,128,2,1.315718650817871,659,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,-1,0,3,128,3,1.3204736709594727,660,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,2048,0,3,128,1,1.3666160106658936,649,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,2048,0,3,128,2,1.3135192394256592,590,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,2048,0,3,128,3,1.3093681335449219,595,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,2048,32,3,128,1,1.365243911743164,661,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,2048,32,3,128,2,1.3255813121795654,633,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,2048,32,3,128,3,1.3095896244049072,640,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,2048,64,3,128,1,1.375248670578003,637,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,2048,64,3,128,2,1.3117332458496094,659,4939.504,3463.425,722.068,754.011
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,2048,1,2048,64,3,128,3,1.3188824653625488,562,4939.504,3463.425,722.068,754.011
