model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,32,3,128,2,0.5258760452270508,662,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,32,3,128,3,0.5419635772705078,605,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,64,3,128,1,0.6564607620239258,644,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,64,3,128,2,0.5215747356414795,664,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,64,3,128,3,0.5292580127716064,688,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,128,3,128,1,0.7315540313720703,680,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,128,3,128,2,0.5446469783782959,655,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,128,3,128,3,0.5177080631256104,655,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,256,3,128,1,0.7680947780609131,648,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,256,3,128,2,0.5427629947662354,677,1334.872,736.82,258.068,339.984
